nom_hotel,ref_dossier,date_resa,date_depart,réseau,regroupement_réseau,adu,enf,dep,arr,destination,nts,brut_ttc,cie,achats_prev,comm.,marge_net
HOTEL 9,935478AA93,2025-03-22,2025-05-05,TJ,B2C,2,0,LYS,HER,CRETE,10,2133.0,TO,1719.54,0.0,413.46000000000004
HOTEL 13,901658AA90,2025-02-10,2025-05-05,TJ,B2C,2,0,BRU,HER,CRETE,9,2594.0,SN,2299.797,0.0,294.203
HOTEL 22,744658AA74,2025-02-10,2025-05-05,CRELCEL,B2B,2,0,BRU,SKG,THESSALONIQUE,6,1268.0,FR,1000.548,210.24,57.21199999999999
HOTEL 10,434688AA43,2025-04-21,2025-05-05,GPV,B2B,1,0,BRU,HER,CRETE,6,1043.0,SN,1193.22,144.16,-294.38
HOTEL 10,491788AA49,2025-04-23,2025-05-05,GPV,B2B,2,0,HER,HER,CRETE,5,660.0,NON RENSEIGNÉ,576.0,105.6,-21.599999999999994
HOTEL 10,461758AA46,2025-02-12,2025-05-05,TIGPV,B2B,8,0,HER,HER,CRETE,7,4472.0,NON RENSEIGNÉ,4896.0,670.8,-1094.8
HOTEL 13,375748AA37,2025-01-21,2025-05-05,CRELCEL,B2B,2,0,LYS,HER,CRETE,4,1416.0,TO,1152.72,223.2,40.079999999999984
HOTEL 22,072748AA07,2025-01-21,2025-05-05,PATERP,B2B,2,0,PAR,SKG,THESSALONIQUE,6,1416.0,TO,1141.686,184.08,90.23400000000007
HOTEL 8,179828AA17,2024-12-01,2025-05-05,CRELCEL,B2B,2,0,BRU,HER,CRETE,12,3100.0,SN,2622.8700000000003,505.44,-28.310000000000343
HOTEL 8,807158AA80,2025-01-30,2025-05-05,MACOMORP,B2C,2,0,PAR,HER,CRETE,14,3709.16,TO,3059.8740000000003,0.0,649.2859999999996
HOTEL 1,757888AA75,2025-04-28,2025-05-06,MACOMORP,B2C,2,0,LYS,ATH,GRECE CONTINENTALE,7,1386.84,V7,1399.752,0.0,-12.912000000000035
HOTEL 20,622478AA62,2025-03-22,2025-05-06,CRELCEL,B2B,2,0,BRU,RHO,RHODES,7,1384.0,SN,1131.615,136.32,116.065
HOTEL 8,743478AA74,2025-03-22,2025-05-06,GPV,B2B,2,0,GVA,HER,CRETE,11,3544.0,U2,2757.456,593.64,192.90399999999988
HOTEL 8,894098AA89,2025-05-03,2025-05-06,GPV,B2B,2,0,MRS,HER,CRETE,11,2706.0,V7,2518.038,374.72,-186.75800000000004
HOTEL 8,049988AA04,2025-05-02,2025-05-06,GPV,B2B,2,0,PAR,HER,CRETE,6,2042.0,TO,2081.5200000000004,278.72,-318.24000000000046
HOTEL 10,851388AA85,2025-04-13,2025-05-06,GPV,B2B,2,0,HER,HER,CRETE,7,798.0,NON RENSEIGNÉ,904.5,127.68,-234.18
HOTEL 1,522388AA52,2025-04-13,2025-05-06,GPV,B2B,2,0,GVA,ATH,GRECE CONTINENTALE,8,1716.0,U2,1391.238,238.4,86.36199999999994
HOTEL 13,369888AA36,2025-04-29,2025-05-06,MACOMORP,B2C,1,0,PAR,HER,CRETE,4,891.8,TO,686.0160000000001,0.0,205.78399999999988
HOTEL 13,697788AA69,2025-04-25,2025-05-06,TJ,B2C,2,0,MRS,HER,CRETE,8,1990.0,V7,1509.858,0.0,480.14200000000005
HOTEL 8,355448AA35,2025-01-16,2025-05-06,TJ,B2C,2,0,PAR,HER,CRETE,6,2244.06,A3,1870.2,0.0,373.8599999999999
HOTEL 1,682098AA68,2025-05-03,2025-05-06,CRELCEL,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,4,1494.0,TO,1248.84,241.56,3.6000000000000796
HOTEL 10,555068AA55,2025-02-19,2025-05-06,TJ,B2C,4,0,MRS,HER,CRETE,7,3110.92,V7,4012.056,0.0,-901.136
HOTEL 8,142748AA14,2025-01-21,2025-05-06,SA,B2B,2,1,PAR,HER,CRETE,9,4267.0,TO,2753.532,667.46,846.0079999999998
HOTEL 8,815838AA81,2025-01-03,2025-05-06,SA,B2B,2,0,PAR,HER,CRETE,9,3090.0,TO,2292.6600000000003,495.6,301.73999999999967
HOTEL 8,174758AA17,2025-02-13,2025-05-06,PATERP,B2B,2,0,PAR,HER,CRETE,10,4092.0,TO,2496.24,616.2,979.5600000000002
HOTEL 9,059568AA05,2025-03-03,2025-05-06,NUALAS,B2B,2,1,MRS,HER,CRETE,7,3192.0,GQ,1932.822,500.47,758.7080000000001
HOTEL 8,816368AA81,2025-02-26,2025-05-06,NUALAS,B2B,2,0,BRU,HER,CRETE,7,2314.0,FR,1731.024,382.03,200.94600000000014
HOTEL 8,903288AA90,2025-04-11,2025-05-06,SAVAH,B2B,2,0,NTE,HER,CRETE,7,2610.0,V7,2229.732,413.62,-33.351999999999975
HOTEL 9,366688AA36,2025-04-22,2025-05-06,SA,B2B,2,0,MRS,HER,CRETE,11,2502.0,V7,2057.1479999999997,395.14,49.71200000000033
HOTEL 1,818738AA81,2025-01-01,2025-05-06,GPV,B2B,2,0,LIL,ATH,GRECE CONTINENTALE,7,1378.0,V7,1039.284,196.2,142.5159999999999
HOTEL 1,388738AA38,2025-01-02,2025-05-06,GPV,B2B,1,0,SXB,ATH,GRECE CONTINENTALE,7,983.0,V7,660.2220000000001,150.66,172.1179999999999
HOTEL 10,967558AA96,2025-02-09,2025-05-06,GPV,B2B,1,0,MRS,HER,CRETE,4,1239.0,V7,1091.871,204.84,-57.7110000000001
HOTEL 8,944098AA94,2025-05-03,2025-05-06,GPV,B2B,2,0,PAR,HER,CRETE,7,2112.0,GQ,1999.314,304.96,-192.27400000000006
HOTEL 8,638968AA63,2025-03-11,2025-05-06,GPV,B2B,2,0,BES,HER,CRETE,7,2648.0,V7,2109.708,448.2,90.09199999999993
HOTEL 1,136838AA13,2025-01-03,2025-05-06,GPV,B2B,2,0,SXB,ATH,GRECE CONTINENTALE,7,1300.0,V7,1084.8239999999998,181.44,33.73600000000016
HOTEL 10,945288AA94,2025-04-11,2025-05-06,GPV,B2B,2,0,HER,HER,CRETE,7,798.0,NON RENSEIGNÉ,904.5,127.68,-234.18
HOTEL 10,205388AA20,2025-04-14,2025-05-06,GPV,B2B,2,0,NON RENSEIGNÉ,HER,CRETE,4,398.0,NON RENSEIGNÉ,414.0,63.68,-79.68
HOTEL 10,002988AA00,2025-04-30,2025-05-06,GPV,B2B,2,0,HER,HER,CRETE,7,1025.0,NON RENSEIGNÉ,961.2,171.2,-107.40000000000003
HOTEL 1,767988AA76,2025-05-01,2025-05-06,GPV,B2B,1,0,LIL,ATH,GRECE CONTINENTALE,4,627.0,V7,539.784,84.64,2.5760000000000076
HOTEL 13,439278AA43,2025-03-18,2025-05-06,GPV,B2B,3,0,HER,HER,CRETE,7,1944.0,NON RENSEIGNÉ,1535.112,291.6,117.2879999999999
HOTEL 19,185568AA18,2025-03-02,2025-05-06,CRELCEL,B2B,2,0,PAR,RHO,RHODES,7,1992.0,TO,1561.77,329.4,100.83000000000004
HOTEL 1,576658AA57,2025-02-11,2025-05-06,CRELCEL,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,7,1972.0,TO,1479.0600000000002,212.64,280.29999999999984
HOTEL 1,919688AA91,2025-04-23,2025-05-06,CRELCEL,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,7,1916.0,TO,1571.04,274.87,70.09000000000003
HOTEL 8,725088AA72,2025-04-07,2025-05-06,CRELCEL,B2B,3,0,BES,HER,CRETE,7,4171.0,V7,3447.657,472.8,250.54299999999984
HOTEL 1,339458AA33,2025-02-07,2025-05-06,CRELCEL,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,7,1912.0,TO,1433.16,205.68,273.1599999999999
HOTEL 1,512728AA51,2024-11-26,2025-05-06,CRELCEL,B2B,3,0,LYS,ATH,GRECE CONTINENTALE,7,2047.0,V7,1707.075,252.88,87.04499999999996
HOTEL 11,291658AA29,2025-02-10,2025-05-06,CRELCEL,B2B,2,0,PAR,HER,CRETE,12,3036.0,TO,2383.704,511.56,140.73599999999982
HOTEL 8,146468AA14,2025-02-28,2025-05-06,CRELCEL,B2B,2,0,TLS,HER,CRETE,10,4340.0,A3,3063.204,636.79,640.0059999999999
HOTEL 1,098048AA09,2025-01-09,2025-05-06,CRELCEL,B2B,2,0,LIL,ATH,GRECE CONTINENTALE,7,1436.0,V7,1118.484,179.71,137.80600000000007
HOTEL 1,732828AA73,2024-11-29,2025-05-06,CRELCEL,B2B,2,0,LIL,ATH,GRECE CONTINENTALE,7,1178.0,V7,1019.934,139.46,18.606000000000023
HOTEL 1,731488AA73,2025-04-15,2025-05-06,CRELCEL,B2B,1,0,LYS,ATH,GRECE CONTINENTALE,7,1022.0,V7,715.833,144.3,161.86700000000002
HOTEL 5,637188AA63,2025-04-09,2025-05-06,CRELCEL,B2B,2,0,PAR,CFU,CORFU,8,1740.0,TO,1773.99,191.76,-225.75
HOTEL 9,408258AA40,2025-02-01,2025-05-06,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,1950.0,TO,1604.97,316.08,28.94999999999999
HOTEL 8,334348AA33,2025-01-14,2025-05-06,CRELCEL,B2B,1,0,PAR,HER,CRETE,8,3778.51,TO,1441.2600000000002,560.66,1776.5900000000001
HOTEL 8,972098AA97,2025-05-03,2025-05-06,CRELCEL,B2B,2,0,NTE,HER,CRETE,4,1826.0,V7,1682.928,262.08,-119.0080000000001
HOTEL 10,214878AA21,2025-04-01,2025-05-06,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,998.0,TO,1362.24,105.84,-470.08000000000004
HOTEL 5,233288AA23,2025-04-11,2025-05-06,CRELCEL,B2B,2,0,PAR,CFU,CORFU,7,1338.0,U2,1587.564,148.56,-398.1240000000001
HOTEL 13,915538AA91,2024-12-22,2025-05-06,MACOMORP,B2C,2,0,DOL,HER,CRETE,7,2038.0,A3,1670.724,0.0,367.27600000000007
HOTEL 5,672158AA67,2025-01-29,2025-05-06,CRELCEL,B2B,4,0,BSL,CFU,CORFU,7,2828.0,U2,2700.072,462.96,-335.0320000000001
HOTEL 13,402588AA40,2025-04-18,2025-05-06,MACOMORP,B2C,2,0,MRS,HER,CRETE,7,2248.0,V7,1594.845,0.0,653.155
HOTEL 20,814888AA81,2025-04-27,2025-05-06,RUOFERRAC,B2B,2,0,PAR,RHO,RHODES,8,1532.0,TO,1188.54,251.17,92.29000000000005
HOTEL 13,383288AA38,2025-04-11,2025-05-06,RUOFERRAC,B2B,2,0,NTE,HER,CRETE,7,2584.0,A3,1934.5320000000002,452.02,197.44799999999987
HOTEL 8,040368AA04,2025-02-25,2025-05-06,LEVARAK,B2B,4,0,PAR,HER,CRETE,7,4808.0,TO,3407.4,544.8,855.8
HOTEL 13,724878AA72,2025-04-01,2025-05-06,MACOMORP,B2C,2,0,MRS,HER,CRETE,9,2054.0,V7,1560.258,0.0,493.74199999999996
HOTEL 8,019878AA01,2025-04-02,2025-05-06,MACOMORP,B2C,2,0,MRS,HER,CRETE,7,2148.0,V7,1823.058,0.0,324.942
HOTEL 13,251848AA25,2025-01-22,2025-05-06,SA,B2B,2,0,DOL,HER,CRETE,7,2934.0,V7,2388.5640000000003,455.95,89.4859999999997
HOTEL 10,508878AA50,2025-04-02,2025-05-06,CRELCEL,B2B,2,0,BES,HER,CRETE,7,2114.0,V7,1618.9379999999999,234.96,260.1020000000001
HOTEL 1,415658AA41,2025-02-11,2025-05-06,SA,B2B,1,0,NCE,ATH,GRECE CONTINENTALE,7,1218.0,U2,702.873,191.18,323.94699999999995
HOTEL 1,930938AA93,2025-01-04,2025-05-06,CRELCEL,B2B,2,0,LIL,ATH,GRECE CONTINENTALE,4,1054.0,V7,889.1640000000001,137.88,26.955999999999904
HOTEL 20,115488AA11,2025-04-16,2025-05-06,PV,B2B,2,0,PAR,RHO,RHODES,3,1002.0,TO,977.436,0.0,24.563999999999965
HOTEL 5,123988AA12,2025-04-30,2025-05-06,PV,B2B,2,0,PAR,CFU,CORFU,4,1379.0,TO,1567.4579999999999,0.0,-188.45799999999986
HOTEL 9,401458AA40,2025-02-05,2025-05-06,PV,B2B,2,0,MRS,HER,CRETE,7,1820.0,V7,1744.272,0.0,75.72800000000007
HOTEL 11,726368AA72,2025-02-26,2025-05-06,PV,B2B,2,0,PAR,HER,CRETE,9,2282.0,TO,2107.998,0.0,174.00199999999995
HOTEL 9,385778AA38,2025-03-30,2025-05-06,PV,B2B,2,0,PAR,HER,CRETE,5,2012.0,TO,1924.1100000000001,0.0,87.88999999999987
HOTEL 5,778188AA77,2025-04-10,2025-05-06,CRELCEL,B2B,2,0,PAR,CFU,CORFU,7,1338.0,U2,1587.564,148.56,-398.1240000000001
HOTEL 10,553578AA55,2025-03-25,2025-05-06,CRELCEL,B2B,4,0,PAR,HER,CRETE,7,2356.0,TO,3126.7799999999997,255.36,-1026.1399999999999
HOTEL 10,004878AA00,2025-04-01,2025-05-06,CRELCEL,B2B,2,0,PAR,HER,CRETE,7,1178.0,TO,1605.24,127.44,-554.6800000000001
HOTEL 9,239988AA23,2025-05-02,2025-05-07,PV,B2B,3,0,LYS,HER,CRETE,4,2520.0,LH,2339.469,0.0,180.53099999999995
HOTEL 13,409668AA40,2025-03-05,2025-05-07,SA,B2B,2,0,NTE,HER,CRETE,7,2368.0,TO,1776.627,376.66,214.71300000000002
HOTEL 9,909958AA90,2025-02-18,2025-05-07,SA,B2B,2,0,PAR,HER,CRETE,7,1854.0,TO,1526.5800000000002,288.96,38.459999999999866
HOTEL 10,112078AA11,2025-03-12,2025-05-07,CRELCEL,B2B,2,0,NTE,HER,CRETE,3,1208.0,TO,987.8399999999999,200.16,20.000000000000085
HOTEL 1,490248AA49,2025-01-11,2025-05-07,CRELCEL,B2B,2,0,BOD,ATH,GRECE CONTINENTALE,11,2416.0,U2,1993.392,352.87,69.73799999999994
HOTEL 1,072538AA07,2024-12-21,2025-05-07,CRELCEL,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,7,1360.0,V7,1285.056,167.86,-92.91600000000005
HOTEL 1,360948AA36,2025-01-24,2025-05-07,ESIHCNARFRAC,B2B,2,0,MPL,ATH,GRECE CONTINENTALE,3,798.0,TO,723.96,104.28,-30.240000000000038
HOTEL 2,347748AA34,2025-01-22,2025-05-07,MOCRUOT,B2B,4,1,NCE,ATH,GRECE CONTINENTALE,5,4552.0,A3,3360.24,621.94,569.8200000000002
HOTEL 1,373138AA37,2024-12-08,2025-05-07,MACOMORP,B2C,2,0,NTE,ATH,GRECE CONTINENTALE,7,1352.0,V7,1117.656,0.0,234.34400000000005
HOTEL 9,072638AA07,2024-12-26,2025-05-07,MACOMORP,B2C,5,0,LYS,HER,CRETE,7,4669.52,TO,4104.585,0.0,564.9350000000004
HOTEL 19,526258AA52,2025-02-01,2025-05-07,MACOMORP,B2C,2,1,PAR,RHO,RHODES,6,2605.2,TO,2147.085,0.0,458.1149999999998
HOTEL 19,926258AA92,2025-02-01,2025-05-07,MACOMORP,B2C,2,1,PAR,RHO,RHODES,6,2362.2,TO,1958.085,0.0,404.1149999999998
HOTEL 2,000098AA00,2025-05-02,2025-05-07,RUOFERRAC,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,7,1570.0,V7,1560.6000000000001,255.94,-246.54000000000013
HOTEL 1,610488AA61,2025-04-15,2025-05-07,RUOFERRAC,B2B,2,0,LYS,ATH,GRECE CONTINENTALE,7,1574.0,TO,1351.44,205.34,17.219999999999942
HOTEL 10,287098AA28,2025-05-05,2025-05-07,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,10,2596.0,TO,2285.64,356.26,-45.899999999999864
HOTEL 9,821838AA82,2025-01-02,2025-05-07,CRELCEL,B2B,2,0,BOD,HER,CRETE,7,1934.0,V7,1383.534,305.28,245.18599999999992
HOTEL 9,321838AA32,2025-01-02,2025-05-07,CRELCEL,B2B,4,0,NTE,HER,CRETE,7,4472.0,TO,3657.096,741.6,73.30399999999997
HOTEL 2,299438AA29,2024-12-20,2025-05-07,CRELCEL,B2B,2,0,NTE,ATH,GRECE CONTINENTALE,7,1686.0,V7,1532.286,169.2,-15.486000000000047
HOTEL 1,167288AA16,2025-04-12,2025-05-07,CRELCEL,B2B,2,0,BOD,ATH,GRECE CONTINENTALE,4,1742.0,U2,1357.974,257.71,126.31600000000009
HOTEL 13,792358AA79,2025-02-03,2025-05-07,CRELCEL,B2B,2,0,NTE,HER,CRETE,7,2316.0,TO,1880.6399999999999,384.84,50.52000000000015
HOTEL 13,749868AA74,2025-03-10,2025-05-07,CRELCEL,B2B,4,0,NTE,HER,CRETE,10,4006.9,TO,3937.266,856.08,-786.446
HOTEL 5,566978AA56,2025-04-04,2025-05-07,CRELCEL,B2B,2,0,LYS,CFU,CORFU,7,1514.0,V7,1464.2640000000001,162.24,-112.50400000000013
HOTEL 2,661258AA66,2025-01-31,2025-05-07,CRELCEL,B2B,2,0,PAR,ATH,GRECE CONTINENTALE,7,1394.0,TO,1288.44,249.48,-143.92000000000004
HOTEL 8,348178AA34,2025-03-16,2025-05-07,GPV,B2B,2,0,NTE,HER,CRETE,12,3748.0,TO,2986.2000000000003,623.16,138.63999999999976
HOTEL 13,023278AA02,2025-03-17,2025-05-07,GPV,B2B,2,0,HER,HER,CRETE,5,874.0,NON RENSEIGNÉ,691.2,131.1,51.69999999999996
HOTEL 10,922098AA92,2025-05-03,2025-05-07,GPV,B2B,1,0,HER,HER,CRETE,5,631.0,NON RENSEIGNÉ,540.0,100.96,-9.959999999999994
HOTEL 1,826098AA82,2025-05-04,2025-05-07,GPV,B2B,1,0,LYS,ATH,GRECE CONTINENTALE,2,487.0,U2,419.517,73.76,-6.277000000000001
HOTEL 8,391098AA39,2025-05-03,2025-05-07,GPV,B2B,2,0,NTE,HER,CRETE,7,2178.0,TO,2020.383,303.36,-145.74300000000005
HOTEL 10,591098AA59,2025-05-03,2025-05-07,GPV,B2B,2,0,HER,HER,CRETE,4,398.0,NON RENSEIGNÉ,441.0,63.68,-106.68
HOTEL 1,750738AA75,2024-12-29,2025-05-07,GPV,B2B,2,0,MPL,ATH,GRECE CONTINENTALE,3,1052.0,TO,814.41,115.56,122.03000000000003
HOTEL 10,403488AA40,2025-04-16,2025-05-07,GPV,B2B,2,2,MRS,HER,CRETE,7,2382.0,V7,2090.9159999999997,332.32,-41.235999999999706
HOTEL 1,197878AA19,2025-04-02,2025-05-07,IUT,B2B,2,0,BRU,ATH,GRECE CONTINENTALE,4,1496.0,SN,1096.092,189.7,210.2079999999999
HOTEL 19,341788AA34,2025-04-23,2025-05-07,TJ,B2C,2,0,PAR,RHO,RHODES,7,1985.6,TO,1701.54,0.0,284.05999999999995
HOTEL 1,661948AA66,2025-01-24,2025-05-07,TJ,B2C,2,0,GVA,ATH,GRECE CONTINENTALE,4,1406.86,U2,1093.248,0.0,313.61199999999985
HOTEL 9,905658AA90,2025-02-11,2025-05-07,TJ,B2C,2,0,BOD,HER,CRETE,10,2486.12,U2,2245.1670000000004,0.0,240.95299999999952
HOTEL 8,744228AA74,2024-11-12,2025-05-07,MACOMORP,B2C,2,0,NTE,HER,CRETE,14,3764.0,GQ,2867.994,0.0,896.0059999999999
HOTEL 9,584968AA58,2025-03-11,2025-05-07,MACOMORP,B2C,2,0,MRS,HER,CRETE,7,1669.24,V7,1481.112,0.0,188.12799999999993
HOTEL 10,357078AA35,2025-03-13,2025-05-07,TJ,B2C,2,0,BRU,HER,CRETE,4,1282.0,SN,1344.4920000000002,0.0,-62.49200000000019
HOTEL 9,971468AA97,2025-02-27,2025-05-07,TJ,B2C,2,0,BOD,HER,CRETE,7,2062.0,V7,1679.814,0.0,382.1859999999999
HOTEL 19,439068AA43,2025-02-20,2025-05-07,TJ,B2C,2,0,PAR,RHO,RHODES,5,1666.0,TO,1349.0100000000002,0.0,316.9899999999998
HOTEL 9,676368AA67,2025-02-26,2025-05-07,MACOMORP,B2C,2,0,BOD,HER,CRETE,7,1816.2,V7,1703.304,0.0,112.89599999999996
HOTEL 8,208878AA20,2025-04-02,2025-05-07,SAVAH,B2B,2,0,NTE,HER,CRETE,7,2838.0,TO,2276.64,458.98,102.38000000000011
HOTEL 1,581788AA58,2025-04-23,2025-05-07,GPV,B2B,2,0,BOD,ATH,GRECE CONTINENTALE,4,1644.0,U2,1366.974,219.84,57.186000000000064
HOTEL 19,663278AA66,2025-03-17,2025-05-07,MACOMORP,B2C,2,1,PAR,RHO,RHODES,7,2504.77,TO,2245.338,0.0,259.4319999999998
HOTEL 8,106098AA10,2025-05-04,2025-05-07,MACOMORP,B2C,2,0,BOD,HER,CRETE,10,2545.48,U2,2467.0170000000003,0.0,78.46299999999974
HOTEL 9,374358AA37,2025-02-03,2025-05-08,MACOMORP,B2C,6,0,PAR,HER,CRETE,7,5289.36,U2,4861.287,0.0,428.0729999999994
HOTEL 1,827688AA82,2025-04-22,2025-05-08,GPV,B2B,1,0,LYS,ATH,GRECE CONTINENTALE,4,844.0,SN,714.663,91.52,37.81699999999999
HOTEL 9,825048AA82,2025-01-08,2025-05-08,MOCRUOT,B2B,2,0,LYS,HER,CRETE,8,2196.0,TO,1804.752,339.36,51.888000000000034
HOTEL 13,193568AA19,2025-03-01,2025-05-08,MACOMORP,B2C,2,0,MRS,HER,CRETE,7,1637.0,V7,1517.3280000000002,0.0,119.6719999999998
HOTEL 12,522588AA52,2025-04-18,2025-05-08,FSAVAH,B2B,2,0,BRU,HER,CRETE,10,3014.0,SN,2339.46,467.38,207.15999999999997
HOTEL 13,818788AA81,2025-04-25,2025-05-08,TJ,B2C,1,0,MRS,HER,CRETE,6,983.0,V7,641.169,0.0,341.831
HOTEL 13,287368AA28,2025-02-26,2025-05-08,TJ,B2C,1,0,PAR,HER,CRETE,7,1149.0,TO,806.4,0.0,342.6
HOTEL 20,567378AA56,2025-03-21,2025-05-08,CRELCEL,B2B,2,0,NTE,RHO,RHODES,7,1924.0,TO,1578.645,214.8,130.555
HOTEL 8,144188AA14,2025-04-09,2025-05-08,TJ,B2C,2,0,MRS,HER,CRETE,7,2128.14,V7,1816.218,0.0,311.9219999999998
HOTEL 20,241468AA24,2025-02-27,2025-05-08,RUOFERRAC,B2B,2,0,BRU,RHO,RHODES,7,1210.0,SN,991.2149999999999,141.7,77.0850000000001
HOTEL 19,510888AA51,2025-04-26,2025-05-08,SA,B2B,2,0,BSL,RHO,RHODES,7,2076.0,U2,1615.086,340.03,120.88400000000001
HOTEL 8,337098AA33,2025-05-04,2025-05-08,GPV,B2B,2,0,GVA,HER,CRETE,5,1442.0,U2,1321.758,223.36,-103.11800000000005
HOTEL 10,413888AA41,2025-04-27,2025-05-08,GPV,B2B,2,0,HER,HER,CRETE,5,848.0,NON RENSEIGNÉ,741.6,135.68,-29.28000000000003
HOTEL 10,994868AA99,2025-03-08,2025-05-08,GPV,B2B,4,1,PAR,HER,CRETE,9,3601.0,TO,4346.1,602.28,-1347.3800000000003
HOTEL 10,141098AA14,2025-05-02,2025-05-08,GPV,B2B,2,0,HER,HER,CRETE,5,816.0,NON RENSEIGNÉ,697.5,130.56,-12.060000000000002
HOTEL 1,187988AA18,2025-05-02,2025-05-08,GPV,B2B,2,0,MRS,ATH,GRECE CONTINENTALE,3,1330.0,TO,1148.04,187.84,-5.879999999999967
HOTEL 13,176658AA17,2025-02-11,2025-05-08,GPV,B2B,2,0,HER,HER,CRETE,7,998.0,NON RENSEIGNÉ,972.0,149.7,-123.69999999999999
HOTEL 13,276658AA27,2025-02-11,2025-05-08,GPV,B2B,2,0,HER,HER,CRETE,7,998.0,NON RENSEIGNÉ,972.0,149.7,-123.69999999999999
HOTEL 10,805098AA80,2025-05-03,2025-05-08,GPV,B2B,2,0,HER,HER,CRETE,4,640.0,NON RENSEIGNÉ,549.0,102.4,-11.400000000000006
HOTEL 22,950268AA95,2025-02-22,2025-05-08,CRELCEL,B2B,2,0,LUX,SKG,THESSALONIQUE,4,1270.0,LH,968.3820000000001,165.96,135.65799999999993
HOTEL 20,217758AA21,2025-02-13,2025-05-08,CRELCEL,B2B,4,0,NTE,RHO,RHODES,7,3884.0,TO,3074.49,642.96,166.55000000000018
HOTEL 5,932768AA93,2025-03-05,2025-05-08,CRELCEL,B2B,2,0,NTE,CFU,CORFU,7,1994.0,V7,1726.47,328.68,-61.150000000000034
HOTEL 20,562578AA56,2025-03-24,2025-05-08,CRELCEL,B2B,2,0,BSL,RHO,RHODES,3,1252.0,U2,1036.809,142.08,73.11100000000002
HOTEL 5,985468AA98,2025-02-28,2025-05-08,CRELCEL,B2B,2,0,NTE,CFU,CORFU,7,1986.0,V7,1719.072,320.76,-53.83199999999988
HOTEL 1,651268AA65,2025-02-22,2025-05-08,CRELCEL,B2B,2,0,GVA,ATH,GRECE CONTINENTALE,3,1192.0,U2,960.4079999999999,135.6,95.9920000000001
HOTEL 10,743458AA74,2025-02-05,2025-05-08,RUOFERRAC,B2B,4,0,PAR,HER,CRETE,3,2268.0,TO,2216.88,354.72,-303.60000000000014
HOTEL 13,054368AA05,2025-02-25,2025-05-08,RUOFERRAC,B2B,2,0,PAR,HER,CRETE,9,2696.0,TO,2244.258,472.22,-20.477999999999838
HOTEL 11,652288AA65,2025-04-10,2025-05-08,MACOMORP,B2C,2,0,PAR,HER,CRETE,7,1938.3,TO,1650.24,0.0,288.05999999999995
HOTEL 11,181448AA18,2025-01-15,2025-05-08,MACOMORP,B2C,6,0,PAR,HER,CRETE,7,6510.0,TO,5027.184,0.0,1482.8159999999998
HOTEL 11,827348AA82,2025-01-14,2025-05-08,MACOMORP,B2C,6,0,LYS,HER,CRETE,6,4420.7,TO,3832.2000000000003,0.0,588.4999999999995
HOTEL 19,148178AA14,2025-03-16,2025-05-08,LEVARAK,B2B,2,0,NTE,RHO,RHODES,7,2636.0,TO,2024.1270000000002,299.04,312.8329999999998
HOTEL 13,483778AA48,2025-03-29,2025-05-08,MACOMORP,B2C,2,0,LYS,HER,CRETE,7,1814.0,V7,1549.4940000000001,0.0,264.50599999999986
HOTEL 18,353198AA35,2025-05-06,2025-05-08,MACOMORP,B2C,2,0,NTE,RHO,RHODES,3,1642.0,TO,1894.59,0.0,-252.58999999999992
HOTEL 12,596668AA59,2025-03-04,2025-05-08,CRELCEL,B2B,2,0,LUX,HER,CRETE,3,1144.0,LH,1069.38,146.16,-71.5400000000001
HOTEL 13,198388AA19,2025-04-15,2025-05-08,SA,B2B,2,0,GVA,HER,CRETE,7,2022.0,U2,1490.184,331.97,199.846
HOTEL 5,295768AA29,2025-03-06,2025-05-08,SA,B2B,2,0,NTE,CFU,CORFU,7,3132.0,V7,2386.152,497.95,247.89799999999997
HOTEL 22,816978AA81,2025-04-04,2025-05-08,PV,B2B,4,0,PAR,SKG,THESSALONIQUE,3,2556.0,TO,2629.08,0.0,-73.07999999999993
HOTEL 11,374188AA37,2025-04-09,2025-05-08,PEDNI,B2B,2,0,PAR,HER,CRETE,7,2462.0,TO,1902.6000000000001,301.34,258.0599999999999
HOTEL 22,692578AA69,2025-03-24,2025-05-09,PV,B2B,2,0,PAR,SKG,THESSALONIQUE,3,735.0,FR,643.176,0.0,91.82399999999996
HOTEL 20,941688AA94,2025-04-20,2025-05-09,PV,B2B,1,0,BRU,RHO,RHODES,4,389.0,FR,339.714,0.0,49.286
HOTEL 9,660688AA66,2025-04-20,2025-05-09,PV,B2B,2,0,PAR,HER,CRETE,7,1288.0,GQ,1667.034,0.0,-379.0340000000001
HOTEL 13,236588AA23,2025-04-18,2025-05-09,PV,B2B,2,0,PAR,HER,CRETE,7,1384.0,GQ,1779.588,0.0,-395.58799999999997
HOTEL 13,523488AA52,2025-04-16,2025-05-09,PV,B2B,2,0,PAR,HER,CRETE,7,1442.0,GQ,1820.448,0.0,-378.4480000000001
